"workerid","nat","age","gender","race","region","gendCom","raceCom","regCom","genCom","name1","conttype2","context","trialtype","content","qtype","conttype","naturalness","comment","experiment"
"S_285","Y","20s","F","ASI","SW",NA,"","","","Sally","c2","neg","evenh","call","pnq","c1",93,"","exp3b"
"S_285","Y","20s","F","ASI","SW",NA,"","","","Roy","c2","neut2","snpi","anytime","pq","c1",74,"","exp3b"
"S_285","Y","20s","F","ASI","SW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",88,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",46,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",39,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Sally","c2","neg","evenh","call","pnq","c1",26,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Jacob","c2","neg","evenl","smallest","evenq","c1",70,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Lily","c2","neut2","snpi","anything","pq","c1",75,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",24,"","exp3b"
"S_297","Y","40s","F","CAU","MW",NA,"","","","Alice","c2","neut","mnpi","wink","evenpnq","c1",42,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",90,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Sally","c2","neut","evenh","praise","evenpnq","c1",21,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",0,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Andrew","c2","neg","mnpi","clue","pnq","c1",89,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Jacob","c2","neut2","evenl","smallest","pq","c1",14,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Lily","c2","neut","snpi","anything","evenq","c1",30,"","exp3b"
"S_366","Y","30s","M","CAU","MA",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",43,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",15,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Sally","c2","neut","evenh","praise","evenpnq","c1",45,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",10,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",0,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Jacob","c2","neut2","evenl","grain","pq","c1",65,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Lily","c2","neut","snpi","anything","evenq","c1",40,"","exp3b"
"S_397","Y","20s","M","AFR","WE",NA,"","","","Andrew","c2","neg","mnpi","give","pnq","c1",75,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",76,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Andrew","c2","neut2","mnpi","clue","pq","c1",19,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Jacob","c2","neut","evenl","grain","evenpnq","c1",88,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Lily","c2","neg","snpi","anything","pnq2","c1",77,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",20,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Sally","c2","pos","evenh","call","evenq","c1",64,"","exp3b"
"S_123","Y","50s","F","CAU","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",93,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",58,"Would be more natural if Prue said \No\ before the rest of the comment","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",88,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Lily","c2","neut","snpi","anything","pq2","c1",8,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Matt","c2","neut","evenh","read","pnq","c1",100,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Carrie","c2","neut2","evenl","hint","evenq","c1",100,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Andrew","c2","neg","mnpi","clue","evenpnq","c1",95,"","exp3b"
"S_335","Y","60s","F","CAU","MW",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",100,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Prue","TRUE","c1","filler","base1c","res","FALSE",67,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Dean","TRUE","c1","filler","base2c","res","FALSE",60,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Andrew","c2","neg","mnpi","give","evenpnq","c1",44,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Lily","c2","neut","snpi","anything","pq2","c1",69,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Carrie","c2","neut2","evenl","hint","evenq","c1",67,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Matt","c2","neut","evenh","read","pnq","c1",74,"","exp3b"
"S_421","Y","20s","F","OTH","OT",NA,"white","Northeast","","Lydia","yespre","c1","filler","someclimb","yesever","c2",63,"","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Prue","TRUE","c1","filler","base1c","res","FALSE",75,"GOOD","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Lydia","yespre2","c1","filler","someclimb","noever2","c2",71,"NICE","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Sally","c2","neut","evenh","call","evenq","c1",85,"GOOD","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Jacob","c2","neut2","evenl","smallest","evenpnq","c1",79,"AVERAGE","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Alice","c2","neg","mnpi","wink","pq","c1",83,"NOTHING","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Roy","c2","neut","snpi","ever","pnq2","c1",84,"NO","exp3b"
"S_45","Y","40s","M","AFR","nonUS",NA,"","","Good servey","Dean","TRUE","c1","filler","base2c","res","TRUE",83,"SUPER","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",1,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Lydia","yespre2","c1","filler","someclimb","yesever2","c2",13,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Roy","c2","neut2","snpi","ever","pnq2","c1",62,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Sally","c2","neg","evenh","call","evenq","c1",85,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Carrie","c2","neg","evenl","hint","evenpnq","c1",94,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",100,"","exp3b"
"S_97","Y","30s","F","LAT","MA",NA,"","","","Alice","c2","neut","mnpi","lift","pq","c1",40,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Prue","TRUE","c1","filler","base1c","res","FALSE",20,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Carrie","c2","neut","evenl","inkling","pq","c1",38,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Dean","TRUE","c1","filler","base2c","res","FALSE",21,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Matt","c2","pos","evenh","read","evenpnq","c1",11,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Lily","c2","neg","snpi","anything","evenq","c1",71,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",82,"","exp3b"
"S_393","Y","30s","M","OTH","MW",NA,"Asian/Caucasian mixed","","","Alice","c2","neut2","mnpi","wink","pnq","c1",67,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",74,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",1,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",95,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Carrie","c2","neut2","evenl","hint","evenq","c1",96,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Roy","c2","neut","snpi","ever","pq2","c1",91,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Andrew","c2","neg","mnpi","clue","evenpnq","c1",89,"","exp3b"
"S_357","Y","40s","F","CAU","MW",NA,"","","","Sally","c2","neut","evenh","praise","pnq","c1",87,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",49,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Alice","c2","neg","mnpi","wink","pnq","c1",76,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",95,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Roy","c2","neut","snpi","anytime","evenq","c1",17,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Jacob","c2","neut2","evenl","smallest","pq","c1",10,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",0,"","exp3b"
"S_79","Y","30s","M","CAU","SO",NA,"","","","Sally","c2","neut","evenh","call","evenpnq","c1",10,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",82,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Andrew","c2","neut","mnpi","clue","pnq","c1",49,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Carrie","c2","neg","evenl","inkling","pq","c1",26,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Roy","c2","neut2","snpi","ever","evenq","c1",95,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",13,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Lydia","nopre","c1","filler","someclimb","yesever","c2",5,"","exp3b"
"S_115","Y","30s","F","CAU","SO",NA,"","","","Matt","c2","neg","evenh","solve","evenpnq","c1",72,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",10,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Lydia","nopre","c1","filler","someclimb","yesever","c2",20,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Matt","c2","neut","evenh","read","evenq","c1",54,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",95,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Lily","c2","neut","snpi","anything","pnq","c1",40,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Jacob","c2","neut2","evenl","smallest","evenpnq","c1",10,"","exp3b"
"S_387","Y","40s","M","CAU","MA",NA,"","","","Alice","c2","neg","mnpi","lift","pq","c1",9,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",94,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",0,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Jacob","c2","neut","evenl","smallest","evenq","c1",56,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Roy","c2","neg","snpi","anytime","pq","c1",0,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",0,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Alice","c2","neut2","mnpi","lift","evenpnq","c1",60,"","exp3b"
"S_305","Y","50s","F","CAU","non48",NA,"","","","Matt","c2","pos","evenh","read","pnq","c1",100,"","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Prue","TRUE","c1","filler","base1c","res","FALSE",59,"good","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Jacob","c2","neg","evenl","smallest","evenpnq","c1",45,"none","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Dean","TRUE","c1","filler","base2c","res","TRUE",66,"none","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Lily","c2","neut2","snpi","anything","pnq","c1",57,"none","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Andrew","c2","neut","mnpi","clue","pq","c1",51,"none","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Lydia","yespre","c1","filler","someclimb","yesever","c2",79,"none","exp3b"
"S_87","Y","30s","M","CAU","MW",NA,"","","none","Sally","c2","neg","evenh","praise","evenq","c1",56,"none","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",3,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Jacob","c2","neg","evenl","smallest","pq","c1",80,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Alice","c2","neut","mnpi","wink","pnq","c1",1,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",1,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Matt","c2","neg","evenh","read","evenpnq","c1",1,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Lydia","nopre","c1","filler","someclimb","yesever","c2",38,"","exp3b"
"S_41","Y","30s","F","CAU","SO",NA,"","","","Lily","c2","neut2","snpi","anything","evenq","c1",26,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",18,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",10,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Lydia","yespre","c1","filler","someclimb","noever","c2",34,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Alice","c2","neut2","mnpi","wink","evenpnq","c1",41,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Sally","c2","pos","evenh","call","pnq","c1",60,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Jacob","c2","neut","evenl","smallest","evenq","c1",0,"","exp3b"
"S_298","Y","20s","M","ASI","SO",NA,"","","","Lily","c2","neg","snpi","anything","pq","c1",64,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Prue","TRUE","c1","filler","base1c","res","FALSE",73,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Matt","c2","neg","evenh","read","evenpnq","c1",35,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Carrie","c2","neg","evenl","hint","pq","c1",72,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Roy","c2","neut2","snpi","ever","evenq","c1",62,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Dean","TRUE","c1","filler","base2c","res","FALSE",81,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Lydia","yespre2","c1","filler","someclimb","noever2","c2",27,"","exp3b"
"S_376","Y","20s","M","OTH","SO",NA,"Mixed Race (White & Black)","","","Andrew","c2","neut","mnpi","give","pnq","c1",85,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",100,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Roy","c2","neg","snpi","ever","pnq2","c1",0,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",100,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Carrie","c2","neut","evenl","inkling","evenpnq","c1",82,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Sally","c2","pos","evenh","call","evenq","c1",66,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Andrew","c2","neut2","mnpi","clue","pq","c1",100,"","exp3b"
"S_350","Y","30s","F","CAU","MW",NA,"","","","Lydia","yespre2","c1","filler","someclimb","yesever2","c2",0,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",76,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Matt","c2","neg","evenh","read","pnq","c1",57,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Alice","c2","neut","mnpi","wink","evenpnq","c1",3,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",3,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Jacob","c2","neg","evenl","smallest","evenq","c1",85,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Lydia","nopre2","c1","filler","someclimb","yesever2","c2",9,"","exp3b"
"S_62","Y","40s","F","CAU","SO",NA,"","","","Roy","c2","neut2","snpi","anytime","pq","c1",78,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",56,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",10,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",78,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Jacob","c2","neut","evenl","smallest","pnq","c1",35,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Matt","c2","pos","evenh","read","pq","c1",39,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Lily","c2","neg","snpi","anything","evenpnq","c1",59,"","exp3b"
"S_144","Y","20s","F","CAU","MA",NA,"","","","Andrew","c2","neut2","mnpi","clue","evenq","c1",65,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",81,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Lydia","yespre","c1","filler","someclimb","yesever","c2",17,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Andrew","c2","neg","mnpi","clue","evenpnq","c1",40,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",85,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Lily","c2","neut","snpi","anything","pq2","c1",30,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Sally","c2","neut","evenh","praise","pnq","c1",84,"","exp3b"
"S_448","Y","20s","M","CAU","SO",NA,"","","","Carrie","c2","neut2","evenl","hint","evenq","c1",72,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",97,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Dean","TRUE","c1","filler","base2c","res","TRUE",24,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Sally","c2","neg","evenh","call","pq","c1",98,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Lydia","nopre2","c1","filler","someclimb","noever2","c2",97,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Lily","c2","neut2","snpi","anything","evenpnq","c1",53,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Carrie","c2","neg","evenl","hint","pnq","c1",5,"","exp3b"
"S_94","Y","30s","M","AFR","SO",NA,"","","","Andrew","c2","neut","mnpi","give","evenq","c1",73,"","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Prue","TRUE","c1","filler","base1c","res","TRUE",40,"","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Lydia","yespre","c1","filler","someclimb","noever","c2",35,"","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Dean","TRUE","c1","filler","base2c","res","FALSE",40,"Doesn't make sense!","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Andrew","c2","neut2","mnpi","give","evenpnq","c1",75,"","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Matt","c2","pos","evenh","solve","pnq","c1",80,"","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Lily","c2","neg","snpi","anything","pq","c1",65,"It's as if Lily wasn't listening to Max but maybe Lily meant to say something as in another thing other than food","exp3b"
"S_431","Y","20s","F","ASI","WE",NA,"","","","Jacob","c2","neut","evenl","grain","evenq","c1",75,"","exp3b"
"S_130","Y","20s","M","CAU","MA",NA,"","","","Prue","TRUE","c1","filler","base1c","res","FALSE",75,"","exp3b"
"S_130","Y","20s","M","CAU","MA",NA,"","","","Carrie","c2","neg","evenl","inkling","pnq","c1",73,"","exp3b"
