"workerid","nat","age","gender","race","region","gendCom","raceCom","regCom","genCom","name1","trialtype","content","qtype","context","rescontent","resvalence","sent1","sent2","comment","experiment"
"S_220","Y","40s","F","NAT","SO",NA,"","","","Jacob","evenl","smallest","pq","c1","smallest","pos",85,79,"","exp1b"
"S_220","Y","40s","F","NAT","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",14,14,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",26,100,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,13,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Alice","mnpi","wink","pq","c1","lift","pos",28,89,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",32,91,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Jacob","evenl","smallest","evenpnq","c1","smallest","neg",28,21,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Matt","evenh","read","evenq","c1","solve","pos",68,66,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","David","filler","everyany","any","c1","everylift","TRUE",98,27,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,0,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Roy","snpi","ever","pnq2","c1","ever","neg",93,0,"","exp1b"
"S_80","Y","40s","F","CAU","SO",NA,"","","","Lydia","filler","been","tibet","c1","everclimb","neg",83,80,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Dean","filler","base2b","FALSE","c1","base2b","TRUE",56,57,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Prue","filler","base1b","TRUE","c1","base1b","FALSE",54,74,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","David","filler","everyever","every","c1","everywink","TRUE",41,57,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Lily","snpi","anything","evenq","c1","anything","neg",61,44,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Lydia","filler","everclimb","dutch","c1","everclimb","neg",63,55,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Richard","filler","base4b","FALSE","c1","base4b","TRUE",55,59,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Carrie","evenl","hint","pq","c1","inkling","neg",60,56,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Sally","evenh","praise","evenpnq","c1","call","pos",57,45,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Beth","filler","base3b","FALSE","c1","base3b","neg",53,68,"","exp1b"
"S_446","Y","40s","F","NAT","SW",NA,"","","good","Alice","mnpi","wink","pnq","c1","lift","pos",56,57,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,72,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",100,100,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Lydia","filler","everbeen","paris","c1","everclimb","pos2",100,100,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",0,0,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",78,100,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Roy","snpi","ever","pq2","c1","ever","pos",25,32,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Andrew","mnpi","clue","evenpnq","c1","give","neg",77,98,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Carrie","evenl","hint","evenq","c1","inkling","pos",74,96,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","Matt","evenh","read","pnq","c1","solve","neg",74,32,"","exp1b"
"S_160","Y","20s","F","CAU","MW",NA,"","","","David","filler","everywink","every","c1","everywink","FALSE",69,0,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Prue","filler","base1b","TRUE","c1","base1b","FALSE",100,81,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Dean","filler","base2b","FALSE","c1","base2b","TRUE",0,100,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Beth","filler","base3b","FALSE","c1","base3b","neg",10,0,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Lydia","filler","everbeen","mars","c1","everclimb","pos2",80,90,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Roy","snpi","ever","evenpnq","c1","ever","pos",100,80,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","David","filler","everywink","any","c1","everywink","FALSE",7,14,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Richard","filler","base4b","FALSE","c1","base4b","TRUE",2,100,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Matt","evenh","read","pq","c1","solve","neg",66,87,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Andrew","mnpi","clue","evenq","c1","give","neg",80,99,"","exp1b"
"S_211","Y","50s","F","AFR","MA",NA,"","","nope","Carrie","evenl","hint","pnq","c1","inkling","pos",90,50,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",57,63,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",37,63,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Alice","mnpi","wink","pnq","c1","lift","pos",77,36,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",70,66,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Lydia","filler","everclimb","teen","c1","everclimb","neg",67,38,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Matt","evenh","read","evenpnq","c1","solve","pos",75,63,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Lily","snpi","anything","evenq","c1","anything","neg",64,32,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","David","filler","everyever","every","c1","everywink","TRUE",75,40,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Carrie","evenl","hint","pq","c1","inkling","neg",73,37,"","exp1b"
"S_334","Y","20s","M","CAU","MA",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",77,64,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",72,46,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",33,64,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Beth","filler","base3b","FALSE","c1","base3b","neg",24,2,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","David","filler","everywink","any","c1","everywink","TRUE",50,58,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Lydia","filler","everbeen","mars","c1","everclimb","neg",33,47,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Jacob","evenl","smallest","pnq","c1","smallest","neg",42,24,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Sally","evenh","praise","pq","c1","call","pos",55,41,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Roy","snpi","ever","evenpnq","c1","ever","neg",68,58,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Richard","filler","base4b","FALSE","c1","base4b","TRUE",17,73,"","exp1b"
"S_247","Y","30s","M","CAU","SO",NA,"","","","Andrew","mnpi","clue","evenq","c1","give","pos",64,78,"","exp1b"
"S_340","Y","30s","F","ASI","WE",NA,"","","","Dean","filler","base2b","FALSE","c1","base2b","TRUE",93,88,"","exp1b"
"S_340","Y","30s","F","ASI","WE",NA,"","","","Prue","filler","base1b","TRUE","c1","base1b","FALSE",93,77,"","exp1b"
"S_340","Y","30s","F","ASI","WE",NA,"","","","Lydia","filler","been","tibet","c1","everclimb","pos2",71,82,"","exp1b"
"S_340","Y","30s","F","ASI","WE",NA,"","","","David","filler","everyever","any","c1","everywink","FALSE",83,86,"","exp1b"
